WeekEndingDate,HBT,Attendances,Within4Hours,Over4Hours,Over8Hours,Over12Hours,BreachRate,Within4HoursPct,BreachedTarget,BoardName
2018-08-05,S08000015,2100,1965,135,25,10,0.06428571428571428,0.9357142857142857,1,Ayrshire & Arran
2018-08-05,S08000016,606,562,44,6,1,0.07260726072607261,0.9273927392739274,1,Borders
2018-08-05,S08000017,941,890,51,4,0,0.05419766206163656,0.9458023379383634,1,Dumfries & Galloway
2018-08-05,S08000019,1197,1079,118,0,0,0.0985797827903091,0.9014202172096909,1,Forth Valley
2018-08-05,S08000020,2015,1871,144,4,0,0.07146401985111663,0.9285359801488834,1,Grampian
2018-08-05,S08000022,1303,1222,81,2,0,0.06216423637759018,0.9378357636224098,1,Highland
2018-08-05,S08000024,4263,3616,647,30,5,0.15177105324888576,0.8482289467511143,1,Lothian
2018-08-05,S08000025,137,130,7,0,0,0.051094890510948905,0.948905109489051,1,Orkney
2018-08-05,S08000026,136,136,0,0,0,0.0,1.0,0,Shetland
2018-08-05,S08000028,134,134,0,0,0,0.0,1.0,0,Western Isles
2018-08-05,S08000029,1288,1256,32,1,0,0.024844720496894408,0.9751552795031055,0,Fife
2018-08-05,S08000030,1466,1418,48,1,0,0.03274215552523874,0.9672578444747613,0,Tayside
2018-08-05,S08000031,6811,6132,679,24,1,0.09969167523124357,0.9003083247687564,1,Greater Glasgow & Clyde
2018-08-05,S08000032,3979,3666,313,25,4,0.07866298064840412,0.9213370193515958,1,Lanarkshire
2018-08-12,S08000015,2056,1960,96,21,6,0.04669260700389105,0.953307392996109,0,Ayrshire & Arran
2018-08-12,S08000016,646,612,34,1,0,0.05263157894736842,0.9473684210526315,1,Borders
2018-08-12,S08000017,979,904,75,4,1,0.07660878447395301,0.923391215526047,1,Dumfries & Galloway
2018-08-12,S08000019,1225,1058,167,5,1,0.1363265306122449,0.8636734693877551,1,Forth Valley
2018-08-12,S08000020,1935,1792,143,6,0,0.07390180878552971,0.9260981912144702,1,Grampian
2018-08-12,S08000022,1391,1293,98,4,0,0.0704529115744069,0.9295470884255931,1,Highland
2018-08-12,S08000024,4383,3601,782,61,8,0.1784166096281086,0.8215833903718914,1,Lothian
2018-08-12,S08000025,153,139,14,0,0,0.0915032679738562,0.9084967320261438,1,Orkney
2018-08-12,S08000026,149,148,1,0,0,0.006711409395973154,0.9932885906040269,0,Shetland
2018-08-12,S08000028,135,131,4,0,0,0.02962962962962963,0.9703703703703703,0,Western Isles
2018-08-12,S08000029,1289,1208,81,6,0,0.06283941039565555,0.9371605896043445,1,Fife
2018-08-12,S08000030,1463,1405,58,1,0,0.039644565960355434,0.9603554340396445,0,Tayside
2018-08-12,S08000031,6666,5997,669,25,0,0.10036003600360036,0.8996399639963997,1,Greater Glasgow & Clyde
2018-08-12,S08000032,3896,3655,241,20,3,0.061858316221765915,0.938141683778234,1,Lanarkshire
2018-08-19,S08000015,2036,1901,135,24,2,0.06630648330058939,0.9336935166994106,1,Ayrshire & Arran
2018-08-19,S08000016,603,572,31,1,0,0.05140961857379768,0.9485903814262023,1,Borders
2018-08-19,S08000017,966,898,68,4,0,0.07039337474120083,0.9296066252587992,1,Dumfries & Galloway
2018-08-19,S08000019,1244,878,366,15,7,0.2942122186495177,0.7057877813504824,1,Forth Valley
2018-08-19,S08000020,2061,1934,127,2,0,0.061620572537603106,0.9383794274623969,1,Grampian
2018-08-19,S08000022,1304,1248,56,4,0,0.04294478527607362,0.9570552147239264,0,Highland
2018-08-19,S08000024,4400,3696,704,57,11,0.16,0.84,1,Lothian
2018-08-19,S08000025,145,144,1,0,0,0.006896551724137931,0.993103448275862,0,Orkney
2018-08-19,S08000026,153,147,6,1,0,0.0392156862745098,0.9607843137254902,0,Shetland
2018-08-19,S08000028,134,134,0,0,0,0.0,1.0,0,Western Isles
2018-08-19,S08000029,1201,1163,38,0,0,0.03164029975020816,0.9683597002497918,0,Fife
2018-08-19,S08000030,1488,1389,99,0,0,0.06653225806451613,0.9334677419354839,1,Tayside
2018-08-19,S08000031,6716,6090,626,68,4,0.09321024419297201,0.906789755807028,1,Greater Glasgow & Clyde
2018-08-19,S08000032,3927,3647,280,15,4,0.07130124777183601,0.928698752228164,1,Lanarkshire
2018-08-26,S08000015,2064,1946,118,25,4,0.05717054263565891,0.9428294573643411,1,Ayrshire & Arran
2018-08-26,S08000016,614,577,37,0,0,0.06026058631921824,0.9397394136807817,1,Borders
2018-08-26,S08000017,934,877,57,3,0,0.061027837259100645,0.9389721627408993,1,Dumfries & Galloway
2018-08-26,S08000019,1251,941,310,21,1,0.2478017585931255,0.7521982414068745,1,Forth Valley
2018-08-26,S08000020,1911,1774,137,3,0,0.0716902145473574,0.9283097854526426,1,Grampian
2018-08-26,S08000022,1318,1241,77,2,1,0.05842185128983308,0.9415781487101669,1,Highland
2018-08-26,S08000024,4400,3577,823,78,9,0.18704545454545454,0.8129545454545455,1,Lothian
2018-08-26,S08000025,135,133,2,0,0,0.014814814814814815,0.9851851851851852,0,Orkney
2018-08-26,S08000026,148,146,2,0,0,0.013513513513513514,0.9864864864864865,0,Shetland
2018-08-26,S08000028,137,137,0,0,0,0.0,1.0,0,Western Isles
2018-08-26,S08000029,1272,1240,32,2,0,0.025157232704402517,0.9748427672955975,0,Fife
2018-08-26,S08000030,1514,1464,50,1,0,0.03302509907529723,0.9669749009247027,0,Tayside
2018-08-26,S08000031,7067,6401,666,22,0,0.09424083769633508,0.9057591623036649,1,Greater Glasgow & Clyde
2018-08-26,S08000032,4089,3830,259,23,2,0.06334067009048668,0.9366593299095133,1,Lanarkshire
2018-09-02,S08000015,2224,2094,130,30,0,0.05845323741007194,0.9415467625899281,1,Ayrshire & Arran
2018-09-02,S08000016,631,600,31,0,0,0.0491283676703645,0.9508716323296355,0,Borders
2018-09-02,S08000017,914,859,55,2,0,0.060175054704595186,0.9398249452954048,1,Dumfries & Galloway
2018-09-02,S08000019,1265,945,320,6,0,0.25296442687747034,0.7470355731225297,1,Forth Valley
2018-09-02,S08000020,2074,1955,119,3,0,0.05737704918032787,0.9426229508196722,1,Grampian
2018-09-02,S08000022,1338,1264,74,4,0,0.05530642750373692,0.9446935724962631,1,Highland
2018-09-02,S08000024,4535,3915,620,71,18,0.13671444321940462,0.8632855567805954,1,Lothian
2018-09-02,S08000025,153,149,4,0,0,0.026143790849673203,0.9738562091503268,0,Orkney
2018-09-02,S08000026,150,146,4,1,0,0.02666666666666667,0.9733333333333334,0,Shetland
2018-09-02,S08000028,126,125,1,0,0,0.007936507936507936,0.9920634920634921,0,Western Isles
2018-09-02,S08000029,1323,1257,66,4,0,0.049886621315192746,0.9501133786848073,0,Fife
2018-09-02,S08000030,1519,1444,75,0,0,0.04937458854509546,0.9506254114549045,0,Tayside
2018-09-02,S08000031,7106,6234,872,36,1,0.12271320011258091,0.8772867998874191,1,Greater Glasgow & Clyde
2018-09-02,S08000032,4117,3795,322,24,1,0.0782122905027933,0.9217877094972067,1,Lanarkshire
2018-09-09,S08000015,2181,1954,227,58,12,0.10408069692801467,0.8959193030719853,1,Ayrshire & Arran
2018-09-09,S08000016,594,563,31,0,0,0.05218855218855219,0.9478114478114478,1,Borders
2018-09-09,S08000017,913,833,80,1,1,0.08762322015334063,0.9123767798466593,1,Dumfries & Galloway
2018-09-09,S08000019,1255,968,287,21,10,0.22868525896414343,0.7713147410358566,1,Forth Valley
2018-09-09,S08000020,2137,1990,147,3,0,0.0687880205896116,0.9312119794103884,1,Grampian
2018-09-09,S08000022,1269,1168,101,2,0,0.07959022852639874,0.9204097714736013,1,Highland
2018-09-09,S08000024,4410,3686,724,58,12,0.16417233560090702,0.835827664399093,1,Lothian
2018-09-09,S08000025,135,121,14,1,0,0.1037037037037037,0.8962962962962963,1,Orkney
2018-09-09,S08000026,140,133,7,0,0,0.05,0.95,0,Shetland
2018-09-09,S08000028,139,136,3,0,0,0.02158273381294964,0.9784172661870504,0,Western Isles
2018-09-09,S08000029,1312,1255,57,3,0,0.04344512195121951,0.9565548780487805,0,Fife
2018-09-09,S08000030,1502,1461,41,1,0,0.02729693741677763,0.9727030625832224,0,Tayside
2018-09-09,S08000031,7231,6508,723,27,0,0.09998617065412806,0.9000138293458719,1,Greater Glasgow & Clyde
2018-09-09,S08000032,4086,3700,386,23,6,0.09446891825746451,0.9055310817425355,1,Lanarkshire
2018-09-16,S08000015,2086,1936,150,44,7,0.07190795781399809,0.9280920421860019,1,Ayrshire & Arran
2018-09-16,S08000016,625,606,19,0,0,0.0304,0.9696,0,Borders
2018-09-16,S08000017,935,853,82,1,0,0.0877005347593583,0.9122994652406418,1,Dumfries & Galloway
2018-09-16,S08000019,1262,997,265,30,14,0.20998415213946117,0.7900158478605388,1,Forth Valley
2018-09-16,S08000020,2008,1871,137,4,0,0.06822709163346613,0.9317729083665338,1,Grampian
2018-09-16,S08000022,1231,1188,43,0,0,0.034930950446791224,0.9650690495532088,0,Highland
2018-09-16,S08000024,4436,3581,855,81,14,0.19274120829576194,0.8072587917042381,1,Lothian
2018-09-16,S08000025,130,125,5,1,0,0.038461538461538464,0.9615384615384616,0,Orkney
2018-09-16,S08000026,130,125,5,0,0,0.038461538461538464,0.9615384615384616,0,Shetland
2018-09-16,S08000028,128,122,6,0,0,0.046875,0.953125,0,Western Isles
2018-09-16,S08000029,1237,1139,98,2,0,0.07922392886014551,0.9207760711398545,1,Fife
2018-09-16,S08000030,1528,1464,64,0,0,0.041884816753926704,0.9581151832460733,0,Tayside
2018-09-16,S08000031,7032,6352,680,15,1,0.09670079635949944,0.9032992036405005,1,Greater Glasgow & Clyde
2018-09-16,S08000032,4051,3682,369,25,0,0.091088620093804,0.908911379906196,1,Lanarkshire
2018-09-23,S08000015,2213,2020,193,45,18,0.08721192950745595,0.9127880704925441,1,Ayrshire & Arran
2018-09-23,S08000016,616,592,24,1,0,0.03896103896103896,0.961038961038961,0,Borders
2018-09-23,S08000017,879,796,83,3,0,0.09442548350398179,0.9055745164960182,1,Dumfries & Galloway
2018-09-23,S08000019,1267,976,291,43,15,0.2296764009471192,0.7703235990528808,1,Forth Valley
2018-09-23,S08000020,2003,1876,127,7,1,0.06340489266100849,0.9365951073389915,1,Grampian
2018-09-23,S08000022,1166,1102,64,2,0,0.0548885077186964,0.9451114922813036,1,Highland
2018-09-23,S08000024,4443,3603,840,120,29,0.18906144496961513,0.8109385550303849,1,Lothian
2018-09-23,S08000025,98,93,5,0,0,0.05102040816326531,0.9489795918367347,1,Orkney
2018-09-23,S08000026,145,139,6,0,0,0.041379310344827586,0.9586206896551724,0,Shetland
2018-09-23,S08000028,123,123,0,0,0,0.0,1.0,0,Western Isles
2018-09-23,S08000029,1299,1219,80,2,0,0.061585835257890686,0.9384141647421094,1,Fife
2018-09-23,S08000030,1546,1476,70,0,0,0.045278137128072445,0.9547218628719275,0,Tayside
2018-09-23,S08000031,6935,6066,869,64,0,0.1253064167267484,0.8746935832732516,1,Greater Glasgow & Clyde
2018-09-23,S08000032,3961,3577,384,24,4,0.09694521585458217,0.9030547841454178,1,Lanarkshire
2018-09-30,S08000015,2181,2022,159,43,15,0.07290233837689133,0.9270976616231087,1,Ayrshire & Arran
2018-09-30,S08000016,608,584,24,1,0,0.039473684210526314,0.9605263157894737,0,Borders
2018-09-30,S08000017,894,847,47,2,0,0.052572706935123045,0.9474272930648769,1,Dumfries & Galloway
2018-09-30,S08000019,1310,998,312,37,8,0.2381679389312977,0.7618320610687023,1,Forth Valley
2018-09-30,S08000020,2055,1900,155,1,0,0.07542579075425791,0.9245742092457421,1,Grampian
2018-09-30,S08000022,1209,1137,72,3,0,0.05955334987593052,0.9404466501240695,1,Highland
2018-09-30,S08000024,4444,3739,705,82,12,0.15864086408640865,0.8413591359135913,1,Lothian
2018-09-30,S08000025,157,148,9,0,0,0.05732484076433121,0.9426751592356688,1,Orkney
2018-09-30,S08000026,130,128,2,0,0,0.015384615384615385,0.9846153846153847,0,Shetland
2018-09-30,S08000028,118,116,2,0,0,0.01694915254237288,0.9830508474576272,0,Western Isles
2018-09-30,S08000029,1287,1204,83,0,0,0.0644910644910645,0.9355089355089355,1,Fife
2018-09-30,S08000030,1531,1505,26,0,0,0.016982364467668192,0.9830176355323318,0,Tayside
2018-09-30,S08000031,7024,6192,832,70,0,0.11845102505694761,0.8815489749430524,1,Greater Glasgow & Clyde
2018-09-30,S08000032,3998,3730,268,11,2,0.0670335167583792,0.9329664832416208,1,Lanarkshire
2018-10-07,S08000015,2158,2064,94,14,1,0.04355885078776645,0.9564411492122336,0,Ayrshire & Arran
2018-10-07,S08000016,650,602,48,1,0,0.07384615384615385,0.9261538461538461,1,Borders
2018-10-07,S08000017,846,809,37,3,0,0.04373522458628842,0.9562647754137116,0,Dumfries & Galloway
2018-10-07,S08000019,1219,982,237,19,5,0.1944216570959803,0.8055783429040196,1,Forth Valley
2018-10-07,S08000020,1904,1776,128,3,1,0.06722689075630252,0.9327731092436975,1,Grampian
2018-10-07,S08000022,1101,1050,51,2,1,0.04632152588555858,0.9536784741144414,0,Highland
2018-10-07,S08000024,4443,3697,746,103,25,0.1679045689849201,0.8320954310150799,1,Lothian
2018-10-07,S08000025,120,117,3,0,0,0.025,0.975,0,Orkney
2018-10-07,S08000026,129,124,5,0,0,0.03875968992248062,0.9612403100775194,0,Shetland
2018-10-07,S08000028,136,136,0,0,0,0.0,1.0,0,Western Isles
2018-10-07,S08000029,1325,1209,116,2,0,0.08754716981132075,0.9124528301886793,1,Fife
2018-10-07,S08000030,1442,1399,43,1,0,0.029819694868238558,0.9701803051317615,0,Tayside
2018-10-07,S08000031,7032,6211,821,63,0,0.11675199089874858,0.8832480091012515,1,Greater Glasgow & Clyde
2018-10-07,S08000032,4139,3755,384,44,14,0.0927760328581783,0.9072239671418217,1,Lanarkshire
2018-10-14,S08000015,2163,2029,134,29,0,0.061950993989828944,0.938049006010171,1,Ayrshire & Arran
2018-10-14,S08000016,635,570,65,5,1,0.10236220472440945,0.8976377952755905,1,Borders
2018-10-14,S08000017,920,848,72,7,1,0.0782608695652174,0.9217391304347826,1,Dumfries & Galloway
2018-10-14,S08000019,1246,902,344,45,22,0.27608346709470305,0.723916532905297,1,Forth Valley
2018-10-14,S08000020,1982,1832,150,2,0,0.07568113017154389,0.9243188698284561,1,Grampian
2018-10-14,S08000022,1162,1091,71,2,0,0.06110154905335628,0.9388984509466437,1,Highland
2018-10-14,S08000024,4357,3722,635,82,6,0.14574248336011017,0.8542575166398898,1,Lothian
2018-10-14,S08000025,114,110,4,0,0,0.03508771929824561,0.9649122807017544,0,Orkney
2018-10-14,S08000026,159,151,8,1,0,0.050314465408805034,0.949685534591195,1,Shetland
2018-10-14,S08000028,125,122,3,0,0,0.024,0.976,0,Western Isles
2018-10-14,S08000029,1202,1134,68,3,0,0.056572379367720464,0.9434276206322796,1,Fife
2018-10-14,S08000030,1324,1302,22,0,0,0.01661631419939577,0.9833836858006042,0,Tayside
2018-10-14,S08000031,6965,6299,666,31,1,0.09562096195262025,0.9043790380473797,1,Greater Glasgow & Clyde
2018-10-14,S08000032,3984,3659,325,26,2,0.08157630522088354,0.9184236947791165,1,Lanarkshire
2018-10-21,S08000015,1998,1886,112,17,3,0.056056056056056056,0.943943943943944,1,Ayrshire & Arran
2018-10-21,S08000016,592,574,18,0,0,0.030405405405405407,0.9695945945945946,0,Borders
2018-10-21,S08000017,879,834,45,1,0,0.051194539249146756,0.9488054607508533,1,Dumfries & Galloway
2018-10-21,S08000019,1194,933,261,34,3,0.2185929648241206,0.7814070351758794,1,Forth Valley
2018-10-21,S08000020,1771,1664,107,3,0,0.06041784302653868,0.9395821569734614,1,Grampian
2018-10-21,S08000022,1031,997,34,1,0,0.03297769156159069,0.9670223084384093,0,Highland
2018-10-21,S08000024,4032,3714,318,28,5,0.07886904761904762,0.9211309523809523,1,Lothian
2018-10-21,S08000025,102,97,5,0,0,0.049019607843137254,0.9509803921568627,0,Orkney
2018-10-21,S08000026,148,139,9,0,0,0.060810810810810814,0.9391891891891891,1,Shetland
2018-10-21,S08000028,110,108,2,0,0,0.01818181818181818,0.9818181818181818,0,Western Isles
2018-10-21,S08000029,1174,1130,44,1,0,0.03747870528109029,0.9625212947189097,0,Fife
2018-10-21,S08000030,1339,1321,18,0,0,0.01344286781179985,0.9865571321882002,0,Tayside
2018-10-21,S08000031,6525,5965,560,21,0,0.08582375478927202,0.9141762452107279,1,Greater Glasgow & Clyde
2018-10-21,S08000032,3586,3235,351,41,2,0.09788064696040157,0.9021193530395984,1,Lanarkshire
2018-10-28,S08000015,2100,1957,143,20,4,0.0680952380952381,0.9319047619047619,1,Ayrshire & Arran
2018-10-28,S08000016,587,571,16,0,0,0.027257240204429302,0.9727427597955707,0,Borders
2018-10-28,S08000017,801,771,30,1,0,0.03745318352059925,0.9625468164794008,0,Dumfries & Galloway
2018-10-28,S08000019,1185,944,241,14,3,0.20337552742616033,0.7966244725738396,1,Forth Valley
2018-10-28,S08000020,1673,1596,77,1,0,0.04602510460251046,0.9539748953974896,0,Grampian
2018-10-28,S08000022,1097,1044,53,3,0,0.04831358249772106,0.9516864175022789,0,Highland
2018-10-28,S08000024,4237,3895,342,28,4,0.08071748878923767,0.9192825112107623,1,Lothian
2018-10-28,S08000025,95,93,2,0,0,0.021052631578947368,0.9789473684210527,0,Orkney
2018-10-28,S08000026,134,131,3,0,0,0.022388059701492536,0.9776119402985075,0,Shetland
2018-10-28,S08000028,97,97,0,0,0,0.0,1.0,0,Western Isles
2018-10-28,S08000029,1253,1198,55,2,0,0.04389465283320032,0.9561053471667997,0,Fife
2018-10-28,S08000030,1382,1361,21,0,0,0.015195369030390739,0.9848046309696092,0,Tayside
2018-10-28,S08000031,7006,6238,768,55,1,0.10962032543534114,0.8903796745646588,1,Greater Glasgow & Clyde
2018-10-28,S08000032,3792,3531,261,21,5,0.06882911392405064,0.9311708860759493,1,Lanarkshire
2018-11-04,S08000015,2209,1948,261,85,22,0.11815301041195111,0.8818469895880489,1,Ayrshire & Arran
2018-11-04,S08000016,583,572,11,1,1,0.018867924528301886,0.9811320754716981,0,Borders
2018-11-04,S08000017,821,787,34,2,0,0.04141291108404385,0.9585870889159561,0,Dumfries & Galloway
2018-11-04,S08000019,1203,1018,185,17,3,0.15378221113881962,0.8462177888611804,1,Forth Valley
2018-11-04,S08000020,1880,1777,103,4,0,0.054787234042553194,0.9452127659574469,1,Grampian
2018-11-04,S08000022,1112,1062,50,1,0,0.044964028776978415,0.9550359712230215,0,Highland
2018-11-04,S08000024,4443,4105,338,16,3,0.07607472428539275,0.9239252757146073,1,Lothian
2018-11-04,S08000025,123,114,9,0,0,0.07317073170731707,0.926829268292683,1,Orkney
2018-11-04,S08000026,157,153,4,0,0,0.025477707006369428,0.9745222929936306,0,Shetland
2018-11-04,S08000028,121,119,2,0,0,0.01652892561983471,0.9834710743801653,0,Western Isles
2018-11-04,S08000029,1241,1186,55,1,0,0.0443190975020145,0.9556809024979855,0,Fife
2018-11-04,S08000030,1453,1397,56,0,0,0.038540949759119064,0.961459050240881,0,Tayside
2018-11-04,S08000031,7020,6106,914,76,1,0.1301994301994302,0.8698005698005699,1,Greater Glasgow & Clyde
2018-11-04,S08000032,3841,3421,420,52,23,0.10934652434261911,0.8906534756573808,1,Lanarkshire
2018-11-11,S08000015,2104,1904,200,68,13,0.09505703422053231,0.9049429657794676,1,Ayrshire & Arran
2018-11-11,S08000016,578,559,19,1,0,0.0328719723183391,0.967128027681661,0,Borders
2018-11-11,S08000017,828,798,30,3,1,0.036231884057971016,0.9637681159420289,0,Dumfries & Galloway
2018-11-11,S08000019,1232,910,322,54,11,0.26136363636363635,0.7386363636363636,1,Forth Valley
2018-11-11,S08000020,1877,1751,126,3,0,0.06712839637719765,0.9328716036228023,1,Grampian
2018-11-11,S08000022,1084,1035,49,0,0,0.045202952029520294,0.9547970479704797,0,Highland
2018-11-11,S08000024,4693,4075,618,70,11,0.13168548902620925,0.8683145109737908,1,Lothian
2018-11-11,S08000025,121,116,5,0,0,0.04132231404958678,0.9586776859504132,0,Orkney
2018-11-11,S08000026,167,165,2,0,0,0.011976047904191617,0.9880239520958084,0,Shetland
2018-11-11,S08000028,102,102,0,0,0,0.0,1.0,0,Western Isles
2018-11-11,S08000029,1364,1285,79,1,0,0.05791788856304985,0.9420821114369502,1,Fife
2018-11-11,S08000030,1469,1376,93,2,0,0.06330837304288632,0.9366916269571137,1,Tayside
2018-11-11,S08000031,7216,6248,968,68,0,0.13414634146341464,0.8658536585365854,1,Greater Glasgow & Clyde
2018-11-11,S08000032,4084,3685,399,44,10,0.09769833496571988,0.9023016650342801,1,Lanarkshire
2018-11-18,S08000015,2177,2009,168,19,5,0.07717041800643087,0.9228295819935691,1,Ayrshire & Arran
2018-11-18,S08000016,605,568,37,0,0,0.06115702479338843,0.9388429752066115,1,Borders
2018-11-18,S08000017,895,853,42,0,0,0.04692737430167598,0.9530726256983241,0,Dumfries & Galloway
2018-11-18,S08000019,1252,919,333,53,15,0.2659744408945687,0.7340255591054313,1,Forth Valley
2018-11-18,S08000020,1922,1765,157,4,0,0.08168574401664933,0.9183142559833507,1,Grampian
2018-11-18,S08000022,1104,1067,37,1,0,0.03351449275362319,0.9664855072463768,0,Highland
2018-11-18,S08000024,4596,4080,516,41,7,0.1122715404699739,0.8877284595300261,1,Lothian
2018-11-18,S08000025,110,102,8,0,0,0.07272727272727272,0.9272727272727272,1,Orkney
2018-11-18,S08000026,175,168,7,0,0,0.04,0.96,0,Shetland
2018-11-18,S08000028,109,107,2,0,0,0.01834862385321101,0.981651376146789,0,Western Isles
2018-11-18,S08000029,1251,1156,95,2,0,0.0759392486011191,0.9240607513988809,1,Fife
2018-11-18,S08000030,1417,1371,46,0,0,0.032462949894142556,0.9675370501058574,0,Tayside
2018-11-18,S08000031,7290,6351,939,73,5,0.12880658436213993,0.8711934156378601,1,Greater Glasgow & Clyde
2018-11-18,S08000032,4010,3544,466,49,13,0.11620947630922693,0.883790523690773,1,Lanarkshire
2018-11-25,S08000015,2105,2005,100,9,1,0.047505938242280284,0.9524940617577197,0,Ayrshire & Arran
2018-11-25,S08000016,532,515,17,0,0,0.03195488721804511,0.9680451127819549,0,Borders
2018-11-25,S08000017,871,813,58,8,1,0.06659012629161883,0.9334098737083811,1,Dumfries & Galloway
2018-11-25,S08000019,1147,813,334,85,24,0.2911944202266783,0.7088055797733217,1,Forth Valley
2018-11-25,S08000020,1843,1719,124,6,0,0.06728160607704829,0.9327183939229517,1,Grampian
2018-11-25,S08000022,1024,982,42,1,0,0.041015625,0.958984375,0,Highland
2018-11-25,S08000024,4471,3969,502,25,2,0.11227913218519348,0.8877208678148065,1,Lothian
2018-11-25,S08000025,141,132,9,0,0,0.06382978723404255,0.9361702127659575,1,Orkney
2018-11-25,S08000026,175,169,6,1,0,0.03428571428571429,0.9657142857142857,0,Shetland
2018-11-25,S08000028,115,113,2,0,0,0.017391304347826087,0.9826086956521739,0,Western Isles
2018-11-25,S08000029,1199,1119,80,3,0,0.06672226855713094,0.9332777314428691,1,Fife
2018-11-25,S08000030,1350,1330,20,0,0,0.014814814814814815,0.9851851851851852,0,Tayside
2018-11-25,S08000031,7026,6457,569,25,0,0.08098491317961856,0.9190150868203815,1,Greater Glasgow & Clyde
2018-11-25,S08000032,3872,3490,382,51,10,0.09865702479338843,0.9013429752066116,1,Lanarkshire
2018-12-02,S08000015,2013,1786,227,70,23,0.11276701440635867,0.8872329855936413,1,Ayrshire & Arran
2018-12-02,S08000016,565,546,19,1,0,0.033628318584070796,0.9663716814159292,0,Borders
2018-12-02,S08000017,814,767,47,5,1,0.05773955773955774,0.9422604422604423,1,Dumfries & Galloway
2018-12-02,S08000019,1238,721,517,149,39,0.4176090468497577,0.5823909531502424,1,Forth Valley
2018-12-02,S08000020,1846,1660,186,11,1,0.10075839653304441,0.8992416034669556,1,Grampian
2018-12-02,S08000022,1104,1042,62,3,0,0.05615942028985507,0.9438405797101449,1,Highland
2018-12-02,S08000024,4592,4001,591,60,5,0.1287020905923345,0.8712979094076655,1,Lothian
2018-12-02,S08000025,112,107,5,0,0,0.044642857142857144,0.9553571428571429,0,Orkney
2018-12-02,S08000026,138,136,2,0,0,0.014492753623188406,0.9855072463768116,0,Shetland
2018-12-02,S08000028,128,127,1,0,0,0.0078125,0.9921875,0,Western Isles
2018-12-02,S08000029,1261,1168,93,2,0,0.07375099127676447,0.9262490087232356,1,Fife
2018-12-02,S08000030,1353,1329,24,0,0,0.017738359201773836,0.9822616407982262,0,Tayside
2018-12-02,S08000031,6763,5971,792,45,1,0.11710779239982257,0.8828922076001774,1,Greater Glasgow & Clyde
2018-12-02,S08000032,3827,3296,531,77,10,0.13875097987980142,0.8612490201201985,1,Lanarkshire
2018-12-09,S08000015,2076,1869,207,53,12,0.09971098265895954,0.9002890173410405,1,Ayrshire & Arran
2018-12-09,S08000016,524,500,24,0,0,0.04580152671755725,0.9541984732824428,0,Borders
2018-12-09,S08000017,858,763,95,9,0,0.11072261072261072,0.8892773892773893,1,Dumfries & Galloway
2018-12-09,S08000019,1289,976,313,57,19,0.24282389449185415,0.7571761055081458,1,Forth Valley
2018-12-09,S08000020,1946,1757,189,13,2,0.09712230215827339,0.9028776978417267,1,Grampian
2018-12-09,S08000022,1139,1045,94,6,0,0.08252853380158033,0.9174714661984197,1,Highland
2018-12-09,S08000024,4727,4015,712,57,7,0.15062407446583456,0.8493759255341654,1,Lothian
2018-12-09,S08000025,117,113,4,0,0,0.03418803418803419,0.9658119658119658,0,Orkney
2018-12-09,S08000026,139,134,5,0,0,0.03597122302158273,0.9640287769784173,0,Shetland
2018-12-09,S08000028,106,106,0,0,0,0.0,1.0,0,Western Isles
2018-12-09,S08000029,1306,1165,141,10,1,0.10796324655436447,0.8920367534456355,1,Fife
2018-12-09,S08000030,1385,1334,51,1,0,0.0368231046931408,0.9631768953068592,0,Tayside
2018-12-09,S08000031,7796,6606,1190,56,1,0.15264238070805541,0.8473576192919446,1,Greater Glasgow & Clyde
2018-12-09,S08000032,4083,3673,410,24,1,0.10041636051922606,0.8995836394807739,1,Lanarkshire
2018-12-16,S08000015,2107,1882,225,65,17,0.10678690080683437,0.8932130991931656,1,Ayrshire & Arran
2018-12-16,S08000016,551,503,48,2,0,0.08711433756805807,0.9128856624319419,1,Borders
2018-12-16,S08000017,832,744,88,8,0,0.10576923076923077,0.8942307692307693,1,Dumfries & Galloway
2018-12-16,S08000019,1217,790,427,75,26,0.35086277732128185,0.6491372226787182,1,Forth Valley
2018-12-16,S08000020,1929,1744,185,5,0,0.09590461378952825,0.9040953862104717,1,Grampian
2018-12-16,S08000022,1078,1030,48,2,0,0.04452690166975881,0.9554730983302412,0,Highland
2018-12-16,S08000024,4519,3941,578,49,2,0.12790440362912148,0.8720955963708785,1,Lothian
2018-12-16,S08000025,124,111,13,0,0,0.10483870967741936,0.8951612903225806,1,Orkney
2018-12-16,S08000026,151,151,0,0,0,0.0,1.0,0,Shetland
2018-12-16,S08000028,122,120,2,0,0,0.01639344262295082,0.9836065573770492,0,Western Isles
2018-12-16,S08000029,1254,1169,85,0,0,0.06778309409888357,0.9322169059011164,1,Fife
2018-12-16,S08000030,1443,1388,55,1,0,0.038115038115038115,0.9618849618849619,0,Tayside
2018-12-16,S08000031,7039,5910,1129,75,2,0.16039210115073163,0.8396078988492683,1,Greater Glasgow & Clyde
2018-12-16,S08000032,3775,3472,303,25,1,0.08026490066225166,0.9197350993377483,1,Lanarkshire
2018-12-23,S08000015,2207,2042,165,36,1,0.07476212052560036,0.9252378794743996,1,Ayrshire & Arran
2018-12-23,S08000016,563,510,53,7,3,0.0941385435168739,0.9058614564831261,1,Borders
