WeekEndingDate,HBT,Attendances,Within4Hours,Over4Hours,Over8Hours,Over12Hours,BreachRate,Within4HoursPct,BreachedTarget,BoardName,WeekOfYear,Month,Year,FluSeasonFlag,WinterFlag,ChristmasWeek,CovidPhase,CovidEra,PostCovidStress,VaxRollout,Lag1_BreachRate,Lag2_BreachRate,Lag4_BreachRate,Lag8_BreachRate,Lag1_Attendances,Lag4_Attendances,RollingMean4W,RollingMean8W,RollingStd4W,RollingMax4W,BreachRateDelta,SIMDScore,IsUrban,PopulationK,AttendancesPer1000,FluSearchIndex,IsSchoolHoliday,DaysToNextHoliday,DaysSinceHoliday,TotalClinicalWTE,StaffingRatioPer1000,StaffingPressureFlag
2018-12-16,S08000032,3775,3472,303,25,1,0.0802649006622516,0.9197350993377484,1,Lanarkshire,50,12,2018,1,1,0,0,0,0,0,0.100416360519226,0.1387509798798014,0.1162094763092269,0.0978806469604015,4083.0,4010.0,0.1135084603754106,0.1034735577118042,0.0185871684726818,0.1387509798798014,0.0027180255535062,38.9,1,661,5.711043872919818,35.0,0,5,58,8503.83893478274,2252.6725655053615,0
2018-12-23,S08000032,3935,3584,351,38,0,0.0891994917407878,0.9108005082592122,1,Lanarkshire,51,12,2018,1,1,1,0,0,0,0,0.0802649006622516,0.100416360519226,0.0986570247933884,0.0688291139240506,3775.0,3872.0,0.1045223164636668,0.1012715894245354,0.0245715563284931,0.1387509798798014,-0.0359445756469753,38.9,1,661,5.953101361573374,35.0,1,1,1,8516.738565217533,2164.3554168278356,0
2018-12-30,S08000032,3718,3345,373,32,2,0.100322754168908,0.899677245831092,1,Lanarkshire,52,12,2018,1,1,1,0,0,0,0,0.0891994917407878,0.0802649006622516,0.1387509798798014,0.1093465243426191,3935.0,3827.0,0.1021579332005166,0.1038178866516276,0.025750794288483,0.1387509798798014,-0.0094575330526006,38.9,1,661,5.624810892586989,35.0,1,1,1,8529.638195652326,2294.1469057698564,0
2019-01-06,S08000032,3926,3351,575,69,22,0.1464595007641365,0.8535404992358635,1,Lanarkshire,1,1,2019,1,1,1,0,0,0,0,0.100322754168908,0.0891994917407878,0.100416360519226,0.0976983349657198,3718.0,4083.0,0.0925508767727933,0.1026899153799137,0.0097372977676427,0.100416360519226,-0.0384282257108933,38.9,1,661,5.939485627836612,35.25,1,36,2,8533.24353333348,2173.5210222449005,0
2019-01-13,S08000032,4021,3447,574,66,24,0.1427505595622979,0.857249440437702,1,Lanarkshire,2,1,2019,1,1,0,0,0,0,0,0.1464595007641365,0.100322754168908,0.0802649006622516,0.1162094763092269,3926.0,3775.0,0.1040616618340209,0.1087850611047158,0.0294319900710022,0.1464595007641365,0.0460431402449104,38.9,1,661,6.08320726172466,35.25,0,29,9,8535.29982222236,2122.6808809307036,0
2019-01-20,S08000032,4004,3471,533,68,18,0.1331168831168831,0.8668831168831169,1,Lanarkshire,3,1,2019,1,1,0,0,0,0,0,0.1427505595622979,0.1464595007641365,0.0891994917407878,0.0986570247933884,4021.0,3935.0,0.1196830765590325,0.1121026965113497,0.0291727994984958,0.1464595007641365,0.0624856589000463,38.9,1,661,6.057488653555219,35.25,0,22,16,8537.356111111241,2132.206820956854,0
2019-01-27,S08000032,4098,3659,439,42,5,0.1071254270375793,0.8928745729624207,1,Lanarkshire,4,1,2019,1,1,0,0,0,0,0,0.1331168831168831,0.1427505595622979,0.100322754168908,0.1387509798798014,4004.0,3718.0,0.1306624244030563,0.1164101788017865,0.020993575133682,0.1464595007641365,0.0439173913760953,38.9,1,661,6.199697428139183,35.25,0,15,23,8539.412400000123,2083.80000000003,0
2019-02-03,S08000032,3973,3523,450,75,18,0.1132645356154039,0.886735464384596,1,Lanarkshire,5,2,2019,1,1,0,0,0,0,0,0.1071254270375793,0.1331168831168831,0.1464595007641365,0.100416360519226,4098.0,3926.0,0.1323630926202242,0.1124569846965087,0.0177399375816896,0.1464595007641365,0.0068026728686712,38.9,1,661,6.010590015128593,33.25,0,8,30,8541.468688889003,2149.8788544900585,0
2019-02-10,S08000032,4202,3695,507,92,28,0.1206568300809138,0.8793431699190861,1,Lanarkshire,6,2,2019,1,1,0,0,0,0,0,0.1132645356154039,0.1071254270375793,0.1427505595622979,0.0802649006622516,3973.0,4021.0,0.124064351333041,0.114063006583531,0.01668018670466,0.1427505595622979,-0.0331949651487326,38.9,1,661,6.357034795763994,33.25,0,1,37,8543.524977777884,2033.2044211751272,1
2019-02-17,S08000032,4076,3539,537,73,22,0.1317468105986261,0.8682531894013739,1,Lanarkshire,7,2,2019,1,1,0,0,0,0,0,0.1206568300809138,0.1132645356154039,0.1331168831168831,0.0891994917407878,4202.0,4004.0,0.118540918962695,0.1191119977608637,0.0111816738163294,0.1331168831168831,-0.0220937294813841,38.9,1,661,6.166414523449319,33.25,1,47,2,8545.581266666766,2096.5606640497467,0
2019-02-24,S08000032,4126,3751,375,44,6,0.0908870576829859,0.909112942317014,1,Lanarkshire,8,2,2019,1,1,0,0,0,0,0,0.1317468105986261,0.1206568300809138,0.1071254270375793,0.100322754168908,4076.0,4098.0,0.1181984008331307,0.1244304126180935,0.0105917744217516,0.1317468105986261,-0.0013700725182569,38.9,1,661,6.242057488653555,33.25,0,40,9,8547.637555555648,2071.652340173448,0
2019-03-03,S08000032,4114,3885,229,18,2,0.0556635877491492,0.9443364122508509,1,Lanarkshire,9,3,2019,1,0,0,0,0,0,0,0.0908870576829859,0.1317468105986261,0.1132645356154039,0.1464595007641365,4126.0,3973.0,0.1141388084944824,0.1232509505573533,0.0172620451894492,0.1317468105986261,-0.0162383693545934,38.9,1,661,6.223903177004539,30.0,0,33,16,8549.693844444528,2078.1949062820922,0
2019-03-10,S08000032,4000,3713,287,21,1,0.07175,0.92825,1,Lanarkshire,10,3,2019,1,0,0,0,0,0,0,0.0556635877491492,0.0908870576829859,0.1206568300809138,0.1427505595622979,4114.0,4202.0,0.0997385715279187,0.1119014614304799,0.0340737161741195,0.1317468105986261,-0.0576009478662546,38.9,1,661,6.05143721633888,30.0,0,26,23,8551.75013333341,2137.9375333333523,0
2019-03-17,S08000032,4162,3712,450,72,23,0.1081210956271023,0.8918789043728976,1,Lanarkshire,11,3,2019,1,0,0,0,0,0,0,0.07175,0.0556635877491492,0.1317468105986261,0.1331168831168831,4000.0,4076.0,0.0875118640076903,0.1030263914851926,0.0328170255095634,0.1317468105986261,-0.0489068300809138,38.9,1,661,6.296520423600605,30.0,0,19,30,8553.806422222291,2055.2153825618193,0
2019-03-24,S08000032,4243,3843,400,31,3,0.0942729201037002,0.9057270798962996,1,Lanarkshire,12,3,2019,1,0,0,0,0,0,0,0.1081210956271023,0.07175,0.0908870576829859,0.1071254270375793,4162.0,4126.0,0.0816054352648093,0.09990191804897,0.0227986682063281,0.1081210956271023,-0.0236257149715238,38.9,1,661,6.419062027231467,30.0,0,12,37,8555.862711111171,2016.4654044570282,1
2019-03-31,S08000032,3924,3652,272,29,0,0.0693170234454638,0.930682976554536,1,Lanarkshire,13,3,2019,1,0,0,0,0,0,0,0.0942729201037002,0.1081210956271023,0.0556635877491492,0.1132645356154039,4243.0,4114.0,0.0824519008699879,0.0982953546822351,0.0233151485612083,0.1081210956271023,0.0033858624207143,38.9,1,661,5.936459909228442,30.0,0,5,44,8557.919000000053,2180.917176350676,0
2019-04-07,S08000032,3926,3562,364,32,5,0.0927152317880794,0.9072847682119204,1,Lanarkshire,14,4,2019,0,0,0,0,0,0,0,0.0693170234454638,0.0942729201037002,0.07175,0.1206568300809138,3924.0,4000.0,0.0858652597940665,0.0928019156609926,0.0186108898749492,0.1081210956271023,0.0136534356963145,38.9,1,661,5.939485627836612,28.5,1,1,1,8558.636384615444,2179.9888906305255,0
2019-04-14,S08000032,3978,3679,299,20,0,0.0751633986928104,0.9248366013071896,1,Lanarkshire,15,4,2019,0,0,0,0,0,0,0,0.0927152317880794,0.0693170234454638,0.1081210956271023,0.1317468105986261,3926.0,4162.0,0.0911065677410864,0.0893092158743883,0.0160923583013311,0.1081210956271023,0.0209652317880794,38.9,1,661,6.018154311649017,28.5,1,1,1,8559.353769230836,2151.672641837817,0
2019-04-21,S08000032,4483,3981,502,47,9,0.1119785857684586,0.8880214142315414,1,Lanarkshire,16,4,2019,0,0,0,0,0,0,0,0.0751633986928104,0.0927152317880794,0.0942729201037002,0.0908870576829859,3978.0,4243.0,0.0828671435075134,0.0822362893861614,0.0125170553034649,0.0942729201037002,-0.0329576969342919,38.9,1,661,6.7821482602118,28.5,1,1,1,8560.071153846227,1909.4515176993593,1
2019-04-28,S08000032,4425,3662,763,122,55,0.1724293785310734,0.8275706214689266,1,Lanarkshire,17,4,2019,0,0,0,0,0,0,0,0.1119785857684586,0.0751633986928104,0.0693170234454638,0.0556635877491492,4483.0,3924.0,0.087293559923703,0.0848727303968455,0.0192270790120095,0.1119785857684586,0.0177056656647583,38.9,1,661,6.694402420574886,28.5,1,54,6,8560.78853846162,1934.6414776184454,1
2019-05-05,S08000032,4217,3656,561,72,19,0.1330329618211999,0.8669670381788,1,Lanarkshire,18,5,2019,0,0,0,0,0,0,0,0.1724293785310734,0.1119785857684586,0.0927152317880794,0.07175,4425.0,3926.0,0.1130716486951054,0.099468454244586,0.042331839889814,0.1724293785310734,0.1031123550856096,38.9,1,661,6.379727685325265,26.5,0,47,13,8561.505923077011,2030.2361686215347,1
2019-05-12,S08000032,4077,3698,379,30,2,0.0929605101790532,0.9070394898209468,1,Lanarkshire,19,5,2019,0,0,0,0,0,0,0,0.1330329618211999,0.1724293785310734,0.0751633986928104,0.1081210956271023,4217.0,3978.0,0.1231510812033855,0.107128824472236,0.0406351427504157,0.1724293785310734,0.0403177300331204,38.9,1,661,6.167927382753404,26.5,0,40,20,8562.223307692404,2100.128356068777,0
2019-05-19,S08000032,4388,3814,574,66,20,0.1308113035551504,0.8691886964448496,1,Lanarkshire,20,5,2019,0,0,0,0,0,0,0,0.0929605101790532,0.1330329618211999,0.1119785857684586,0.0942729201037002,4077.0,4483.0,0.1276003590749462,0.1052337512912298,0.0340740032417973,0.1724293785310734,0.0177971114862428,38.9,1,661,6.638426626323752,26.5,0,33,27,8562.940692307795,1951.4450073627609,1
2019-05-26,S08000032,4381,3840,541,57,7,0.1234877881762154,0.8765122118237845,1,Lanarkshire,21,5,2019,0,0,0,0,0,0,0,0.1308113035551504,0.0929605101790532,0.1724293785310734,0.0693170234454638,4388.0,4425.0,0.1323085385216192,0.1098010492226611,0.0324587719996378,0.1724293785310734,0.0188327177866917,38.9,1,661,6.627836611195159,26.5,0,26,34,8563.658076923188,1954.7267922673334,1
2019-06-02,S08000032,4245,3618,627,127,43,0.1477031802120141,0.8522968197879859,1,Lanarkshire,22,6,2019,0,0,0,0,0,0,0,0.1234877881762154,0.1308113035551504,0.1330329618211999,0.0927152317880794,4381.0,4217.0,0.1200731409329047,0.116572394814005,0.0185294329482354,0.1330329618211999,-0.048941590354858,38.9,1,661,6.422087745839637,29.25,0,19,41,8564.375461538579,2017.5207212105015,1
2019-06-09,S08000032,4215,3662,553,63,12,0.1311981020166073,0.8688018979833927,1,Lanarkshire,23,6,2019,0,0,0,0,0,0,0,0.1477031802120141,0.1234877881762154,0.0929605101790532,0.0751633986928104,4245.0,4077.0,0.1237406955306082,0.1234458883669969,0.0228887013054428,0.1477031802120141,0.0146702183908142,38.9,1,661,6.376701966717095,29.25,0,12,48,8565.092846153972,2032.0504973081784,1
2019-06-16,S08000032,4199,3759,440,42,7,0.1047868540128602,0.8952131459871397,1,Lanarkshire,24,6,2019,0,0,0,0,0,0,0,0.1311981020166073,0.1477031802120141,0.1308113035551504,0.1119785857684586,4215.0,4388.0,0.1333000934899968,0.1304502262824715,0.0102362539727973,0.1477031802120141,0.0382375918375541,38.9,1,661,6.35249621785174,29.25,0,5,55,8565.810230769363,2039.964332167031,1
2019-06-23,S08000032,4241,3689,552,50,5,0.1301579816081113,0.8698420183918887,1,Lanarkshire,25,6,2019,0,0,0,0,0,0,0,0.1047868540128602,0.1311981020166073,0.1234877881762154,0.1724293785310734,4199.0,4381.0,0.1267939811044242,0.1295512598130217,0.0178123126220111,0.1477031802120141,-0.0260244495422901,38.9,1,661,6.416036308623298,29.25,1,1,1,8566.527615384755,2019.9310576243236,1
2019-06-30,S08000032,4141,3668,473,37,5,0.1142236174836996,0.8857763825163004,1,Lanarkshire,26,6,2019,0,0,0,0,0,0,0,0.1301579816081113,0.1047868540128602,0.1477031802120141,0.1330329618211999,4241.0,4245.0,0.1284615294623982,0.1242673351976514,0.0177115608237324,0.1477031802120141,0.0066701934318958,38.9,1,661,6.264750378214826,29.25,1,1,1,8567.245000000146,2068.8831200193545,0
2019-07-07,S08000032,4101,3638,463,46,7,0.1128992928554011,0.8871007071445989,1,Lanarkshire,27,7,2019,0,0,0,0,0,0,0,0.1142236174836996,0.1301579816081113,0.1311981020166073,0.0929605101790532,4141.0,4215.0,0.1200916387803196,0.1219161671554639,0.0128238695962062,0.1311981020166073,-0.0334795627283144,38.9,1,661,6.204236006051437,25.25,1,1,1,8581.118923913182,2092.445482544058,0
2019-07-14,S08000032,3944,3571,373,28,1,0.0945740365111561,0.905425963488844,1,Lanarkshire,28,7,2019,0,0,0,0,0,0,0,0.1128992928554011,0.1142236174836996,0.1047868540128602,0.1308113035551504,4101.0,4199.0,0.115516936490018,0.1244085149900074,0.0106147633725648,0.1301579816081113,-0.0182988091612062,38.9,1,661,5.966717095310136,25.25,1,1,1,8594.992847826219,2179.257821456952,0
2019-07-21,S08000032,4200,3646,554,64,15,0.1319047619047619,0.8680952380952381,1,Lanarkshire,29,7,2019,0,0,0,0,0,0,0,0.0945740365111561,0.1128992928554011,0.1301579816081113,0.1234877881762154,3944.0,4241.0,0.112963732114592,0.1198788566095081,0.0145535171418442,0.1301579816081113,-0.010212817501704,38.9,1,661,6.354009077155824,25.25,1,1,1,8608.866771739255,2049.7301837474415,0
2019-07-28,S08000032,4150,3639,511,87,26,0.1231325301204819,0.876867469879518,1,Lanarkshire,30,7,2019,0,0,0,0,0,0,0,0.1319047619047619,0.0945740365111561,0.1142236174836996,0.1477031802120141,4200.0,4141.0,0.1134004271887546,0.1209309783255764,0.0152509252955286,0.1319047619047619,0.0017467802966506,38.9,1,661,6.278366111951589,25.25,1,1,1,8622.740695652292,2077.7688423258533,0
2019-08-04,S08000032,4268,3634,634,91,19,0.1485473289597001,0.8514526710402999,1,Lanarkshire,31,8,2019,0,0,0,0,0,0,0,0.1231325301204819,0.1319047619047619,0.1128992928554011,0.1311981020166073,4150.0,4101.0,0.1156276553479502,0.1178596470641349,0.0160412610812343,0.1319047619047619,0.0089089126367823,38.9,1,661,6.4568835098335855,23.25,1,1,1,8636.614619565327,2023.5741845279588,1
2019-08-11,S08000032,4030,3347,683,108,24,0.1694789081885856,0.8305210918114144,1,Lanarkshire,32,8,2019,0,0,0,0,0,0,0,0.1485473289597001,0.1231325301204819,0.0945740365111561,0.1047868540128602,4268.0,3944.0,0.124539664374025,0.1200283004320215,0.0225871017804336,0.1485473289597001,0.035648036104299,38.9,1,661,6.096822995461422,23.25,1,1,1,8650.488543478363,2146.523211781231,0
2019-08-18,S08000032,4159,3634,525,37,5,0.1262322673719644,0.8737677326280355,1,Lanarkshire,33,8,2019,0,0,0,0,0,0,0,0.1694789081885856,0.1485473289597001,0.1319047619047619,0.1301579816081113,4030.0,4200.0,0.1432658822933823,0.1281148072039871,0.0204078688392046,0.1694789081885856,0.0749048716774295,38.9,1,661,6.291981845688351,23.25,1,57,6,8664.3624673914,2083.2802277930755,0
2019-08-25,S08000032,4342,3618,724,91,21,0.166743436204514,0.833256563795486,1,Lanarkshire,34,8,2019,0,0,0,0,0,0,0,0.1262322673719644,0.1694789081885856,0.1231325301204819,0.1142236174836996,4159.0,4150.0,0.141847758660183,0.1276240929244688,0.0216215017511489,0.1694789081885856,-0.0056724945327975,38.9,1,661,6.568835098335855,23.25,0,50,13,8678.236391304436,1998.6725912723252,1
2019-09-01,S08000032,4340,3662,678,107,15,0.156221198156682,0.843778801843318,1,Lanarkshire,35,9,2019,0,0,0,0,0,0,0,0.166743436204514,0.1262322673719644,0.1485473289597001,0.1128992928554011,4342.0,4268.0,0.152750485181191,0.1341890702645706,0.0199710224463287,0.1694789081885856,0.0436109060840321,38.9,1,661,6.5658093797276855,27.5,0,43,20,8692.110315217473,2002.7903952113993,1
2019-09-08,S08000032,4223,3563,660,84,32,0.1562869997632015,0.8437130002367985,1,Lanarkshire,36,9,2019,0,0,0,0,0,0,0,0.156221198156682,0.166743436204514,0.1694789081885856,0.0945740365111561,4340.0,4030.0,0.1546689524804365,0.1396043084272307,0.0198005258505777,0.1694789081885856,0.0076738691969819,38.9,1,661,6.388804841149773,27.5,0,36,27,8705.984239130508,2061.563873817312,0
2019-09-15,S08000032,4282,3525,757,113,35,0.1767865483418963,0.8232134516581037,1,Lanarkshire,37,9,2019,0,0,0,0,0,0,0,0.1562869997632015,0.156221198156682,0.1262322673719644,0.1319047619047619,4223.0,4159.0,0.1513709753740905,0.1473184288337364,0.0174734002494666,0.166743436204514,-0.013191908425384,38.9,1,661,6.478063540090772,27.5,0,29,34,8719.858163043544,2036.3984500335225,1
2019-09-22,S08000032,4333,3667,666,91,31,0.1537041310870067,0.8462958689129934,1,Lanarkshire,38,9,2019,0,0,0,0,0,0,0,0.1767865483418963,0.1562869997632015,0.166743436204514,0.1231325301204819,4282.0,4342.0,0.1640095456165734,0.1529286521383782,0.0098492305452961,0.1767865483418963,0.0505542809699318,38.9,1,661,6.555219364599092,27.5,0,22,41,8733.732086956581,2015.6316840425989,1
2019-09-29,S08000032,4393,3511,882,131,42,0.200773958570453,0.799226041429547,1,Lanarkshire,39,9,2019,0,0,0,0,0,0,0,0.1537041310870067,0.1767865483418963,0.156221198156682,0.1485473289597001,4333.0,4340.0,0.1607497193371966,0.1567501022591938,0.0107586177612135,0.1767865483418963,-0.0130393051175073,38.9,1,661,6.645990922844176,27.5,0,15,48,8747.606010869617,1991.2601891349002,1
2019-10-06,S08000032,4245,3488,757,113,21,0.1783274440518256,0.8216725559481743,1,Lanarkshire,40,10,2019,1,0,0,0,0,0,0,0.200773958570453,0.1537041310870067,0.1562869997632015,0.1694789081885856,4393.0,4223.0,0.1718879094406393,0.1632784309605379,0.0218513056466697,0.200773958570453,0.0445527604137709,38.9,1,661,6.422087745839637,26.5,0,8,55,8760.07136956528,2063.621052901126,0
2019-10-13,S08000032,4243,3502,741,141,42,0.1746405844921046,0.8253594155078954,1,Lanarkshire,41,10,2019,1,0,0,0,0,0,0,0.1783274440518256,0.200773958570453,0.1767865483418963,0.1262322673719644,4245.0,4282.0,0.1773980205127954,0.1643844979434429,0.0192273468660971,0.200773958570453,0.022040444288624,38.9,1,661,6.419062027231467,26.5,0,1,60,8772.30196739138,2067.4763062435495,0
2019-10-20,S08000032,4011,3241,770,154,61,0.1919720767888307,0.8080279232111692,1,Lanarkshire,42,10,2019,1,0,0,0,0,0,0,0.1746405844921046,0.1783274440518256,0.1537041310870067,0.166743436204514,4243.0,4333.0,0.1768615295503474,0.1704355375834604,0.0192799625475856,0.200773958570453,-0.0021459638497917,38.9,1,661,6.068078668683812,26.5,1,1,1,8784.532565217483,2190.110337875214,0
2019-10-27,S08000032,4129,3373,756,140,41,0.1830951804310971,0.8169048195689029,1,Lanarkshire,43,10,2019,1,0,0,0,0,0,0,0.1919720767888307,0.1746405844921046,0.200773958570453,0.156221198156682,4011.0,4393.0,0.1864285159758034,0.1735891176565,0.0121258056049343,0.200773958570453,0.0382679457018239,38.9,1,661,6.246596066565809,26.5,1,57,2,8796.763163043584,2130.4827229458915,0
2019-11-03,S08000032,4083,3419,664,75,9,0.162625520450649,0.837374479549351,1,Lanarkshire,44,11,2019,1,0,0,0,0,0,0,0.1830951804310971,0.1919720767888307,0.1783274440518256,0.1562869997632015,4129.0,4245.0,0.1820088214409645,0.1769483654408019,0.0074897727646449,0.1919720767888307,-0.0176787781393558,38.9,1,661,6.177004538577912,30.0,0,50,9,8808.993760869686,2157.4807153734228,0
2019-11-10,S08000032,4139,3477,662,103,33,0.1599420149794636,0.8400579850205364,1,Lanarkshire,45,11,2019,1,0,0,0,0,0,0,0.162625520450649,0.1830951804310971,0.1746405844921046,0.1767865483418963,4083.0,4243.0,0.1780833405406703,0.1777406805267328,0.0125008307031126,0.1919720767888307,-0.0157019236011765,38.9,1,661,6.2617246596066565,30.0,0,43,16,8821.224358695787,2131.2453149784455,0
2019-11-17,S08000032,4082,3422,660,81,34,0.1616854483096521,0.8383145516903479,1,Lanarkshire,46,11,2019,1,0,0,0,0,0,0,0.1599420149794636,0.162625520450649,0.1919720767888307,0.1537041310870067,4139.0,4011.0,0.1744086981625101,0.1756351138564288,0.0156210908953453,0.1919720767888307,-0.014698569512641,38.9,1,661,6.175491679273828,30.0,0,36,23,8833.454956521888,2164.0017041944852,0
2019-11-24,S08000032,3978,3246,732,92,23,0.1840120663650075,0.8159879336349924,1,Lanarkshire,47,11,2019,1,0,0,0,0,0,0,0.1616854483096521,0.1599420149794636,0.1830951804310971,0.200773958570453,4082.0,4129.0,0.1668370410427154,0.1766327785092594,0.0108956305335324,0.1830951804310971,-0.0302866284791785,38.9,1,661,6.018154311649017,30.0,0,29,30,8845.685554347989,2223.651471681244,0
2019-12-01,S08000032,4039,3302,737,122,27,0.1824709086407526,0.8175290913592473,1,Lanarkshire,48,12,2019,1,1,0,0,0,0,0,0.1840120663650075,0.1616854483096521,0.162625520450649,0.1783274440518256,3978.0,4083.0,0.167066262526193,0.1745375419835788,0.0113517769925404,0.1840120663650075,0.0009168859339103,38.9,1,661,6.110438729198185,39.0,0,22,37,8857.91615217409,2193.096348644241,0
2019-12-08,S08000032,4066,3228,838,155,51,0.20609936055091,0.7939006394490901,1,Lanarkshire,49,12,2019,1,1,0,0,0,0,0,0.1824709086407526,0.1840120663650075,0.1599420149794636,0.1746405844921046,4039.0,4139.0,0.1720276095737189,0.1750554750571946,0.0129834714964121,0.1840120663650075,0.0198453881901035,38.9,1,661,6.151285930408472,39.0,0,15,44,8870.14675000019,2181.5412567634507,0
2019-12-15,S08000032,4055,2970,1085,228,80,0.2675709001233046,0.7324290998766955,1,Lanarkshire,50,12,2019,1,1,0,0,0,0,0,0.20609936055091,0.1824709086407526,0.1616854483096521,0.1919720767888307,4066.0,4082.0,0.1835669459665805,0.1789878220645453,0.0181467083948117,0.20609936055091,0.0461573455714464,38.9,1,661,6.1346444780635405,39.0,0,8,51,8882.377347826292,2190.4753015601214,0
2019-12-22,S08000032,4100,2986,1114,158,43,0.2717073170731707,0.7282926829268292,1,Lanarkshire,51,12,2019,1,1,1,0,0,0,0,0.2675709001233046,0.20609936055091,0.1840120663650075,0.1830951804310971,4055.0,3978.0,0.2100383089199937,0.1884376749813545,0.0398448709560318,0.2675709001233046,0.1058854518136525,38.9,1,661,6.202723146747353,39.0,0,1,58,8894.607945652393,2169.41657211034,0
2019-12-29,S08000032,3609,2957,652,69,8,0.1806594624549737,0.8193405375450263,1,Lanarkshire,52,12,2019,1,1,1,0,0,0,0,0.2717073170731707,0.2675709001233046,0.1824709086407526,0.162625520450649,4100.0,4039.0,0.2319621215970344,0.1995141920616137,0.0445942008202196,0.2717073170731707,0.0876952507081632,38.9,1,661,5.459909228441755,39.0,1,1,1,8906.838543478494,2467.951937788444,0
2020-01-05,S08000032,3935,3152,783,92,18,0.1989834815756035,0.8010165184243965,1,Lanarkshire,1,1,2020,1,1,1,0,0,0,0,0.1806594624549737,0.2717073170731707,0.20609936055091,0.1599420149794636,3609.0,4066.0,0.2315092600505897,0.2017684348121543,0.0452684238044713,0.2717073170731707,-0.0018114461857789,38.9,1,661,5.953101361573374,30.75,1,1,1,8915.515087912325,2265.696337461836,0
2020-01-12,S08000032,4001,3145,856,177,57,0.2139465133716571,0.786053486628343,1,Lanarkshire,2,1,2020,1,1,0,0,0,0,0,0.1989834815756035,0.1806594624549737,0.2675709001233046,0.1616854483096521,3935.0,4055.0,0.2297302903067631,0.2066486181366718,0.0467165028679941,0.2717073170731707,-0.0071158789753064,38.9,1,661,6.052950075642965,30.75,1,36,6,8922.770010989247,2230.13496900506,0
2020-01-19,S08000032,3867,3324,543,80,20,0.1404189294026377,0.8595810705973623,1,Lanarkshire,3,1,2020,1,1,0,0,0,0,0,0.2139465133716571,0.1989834815756035,0.2717073170731707,0.1840120663650075,4001.0,4100.0,0.2163241936188512,0.2131812512694224,0.0393514805738945,0.2717073170731707,-0.0536243867516474,38.9,1,661,5.850226928895613,30.75,0,29,13,8930.02493406617,2309.2901303507033,0
2020-01-26,S08000032,3858,3422,436,44,13,0.1130119232763089,0.8869880767236911,1,Lanarkshire,4,1,2020,1,1,0,0,0,0,0,0.1404189294026377,0.2139465133716571,0.1806594624549737,0.1824709086407526,3867.0,3609.0,0.183502096701218,0.2077321091491262,0.0317845646919357,0.2139465133716571,-0.131288387670533,38.9,1,661,5.83661119515885,30.75,0,22,20,8937.279857143092,2316.5577649411853,0
2020-02-02,S08000032,3982,3508,474,53,6,0.1190356604721245,0.8809643395278755,1,Lanarkshire,5,2,2020,1,1,0,0,0,0,0,0.1130119232763089,0.1404189294026377,0.1989834815756035,0.20609936055091,3858.0,3935.0,0.1665902119065518,0.1990497359785707,0.0477755594725696,0.2139465133716571,-0.0676475391786647,38.9,1,661,6.024205748865356,31.25,0,15,27,8944.534780220014,2246.241783078858,0
2020-02-09,S08000032,3985,3448,537,71,5,0.1347553324968632,0.8652446675031368,1,Lanarkshire,6,2,2020,1,1,0,0,0,0,0,0.1190356604721245,0.1130119232763089,0.2139465133716571,0.2675709001233046,3982.0,4001.0,0.146603256630682,0.1881667734687226,0.0464101647135996,0.2139465133716571,-0.079947821103479,38.9,1,661,6.02874432677761,31.25,0,8,34,8951.789703296938,2246.3713182677384,0
2020-02-16,S08000032,3665,3267,398,77,22,0.1085948158253751,0.8914051841746248,1,Lanarkshire,7,2,2020,1,1,0,0,0,0,0,0.1347553324968632,0.1190356604721245,0.1404189294026377,0.2717073170731707,3985.0,3867.0,0.1268054614119835,0.1715648275154174,0.0128990757025983,0.1404189294026377,-0.0791911808747939,38.9,1,661,5.544629349470499,31.25,0,1,41,8959.04462637386,2444.4869376190613,0
2020-02-23,S08000032,3996,3224,772,125,32,0.1931931931931932,0.8068068068068068,1,Lanarkshire,8,2,2020,1,1,0,0,0,0,0,0.1085948158253751,0.1347553324968632,0.1130119232763089,0.1806594624549737,3665.0,3858.0,0.1188494330176679,0.1511757648594429,0.0114348300183831,0.1347553324968632,-0.0318241135772626,38.9,1,661,6.045385779122542,31.25,1,26,2,8966.299549450783,2243.8187060687646,0
2020-03-01,S08000032,3901,3283,618,95,34,0.1584209177134068,0.8415790822865932,1,Lanarkshire,9,3,2020,1,0,0,0,0,0,0,0.1931931931931932,0.1085948158253751,0.1190356604721245,0.1989834815756035,3996.0,3982.0,0.1388947504968889,0.1527424812017204,0.0377620848574001,0.1931931931931932,0.0801812699168842,38.9,1,661,5.901664145234493,78.25,0,19,9,8973.554472527705,2300.3215771668047,0
2020-03-08,S08000032,3944,3238,706,143,35,0.1790060851926977,0.8209939148073022,1,Lanarkshire,10,3,2020,1,0,0,0,0,0,0,0.1584209177134068,0.1931931931931932,0.1347553324968632,0.2139465133716571,3901.0,3985.0,0.1487410648072095,0.1476721607189458,0.0359490995988202,0.1931931931931932,0.0393852572412823,38.9,1,661,5.966717095310136,78.25,0,12,16,8980.809395604627,2277.0814897577657,0
